,contents,label
2091,자매정당 부각 위해 5번 후보가 엄지척 4번 후보가 브이하고 찍은 사진을 SNS에 공개적으로 올려도 된다..,0
2092,N번방 방지법 AI 가 카카오톡 대화 검열한다,0
2093,.김대호 전 미래통합당 관악갑 후보는 나이가 들면 모두 장애인이 된다.는 발언으로 논란이 돼 당에서 제명됐습니다. 김 전 후보는 페이스북에 글을 올려 논란이 된 발언을 기사화한 언론보도를 문제 삼았습니다. 김 전 후보의 말대로 후보자 토론회 방송 전 후보자 한 명의 발언만 먼저 기사화한 경우가 위법 소지가 있는지 확인해봤습니다..,0
2094,최저임금위원회 정부가 다수 차지해 항상 정부 뜻대로 정해진다,0
2095,우리나라 전체 가구의 3.7가 비정상 거처에서 살고 있다,0
2096,최근 주택시장의 안정화 흐름이 보다 확고해지는 양상이다,0
2097,가로세로연구소 유튜버 목격자K는 4월 6일 유튜브 영상에서 외국인 입국자 때문에 내국인들이 자가격리 시설을 이용하지 못한다고 주장했습니다. 사실인지 검증했습니다..,0
2098,1 뜯긴 사전투표 봉인지 길에서 발견됐다..2 선거를 조작하려는 목적으로 사전투표 봉인지를 뜯어냈다..,0
2099,달리는 차에 커피를 던져도 가벼운 처벌에 그친다,1
2100,백신 미접종자 혼밥 거부한 음식점에 벌금을 부과할 수 있다,0
2101,알바로 2천만3천만원 번다,0
2102,국회의원 출마 만 18세 연령 하한이 다른 나라에 비해 이르다,0
2103,코로나 병동 간호사들이 정규직 사표 내고 파견직으로 간다,0
2104,영부인은 대통령 배우자만 지칭하는 용어다,0
2105,편의점에 심야 손님이 없어도 위약금 때문에 24시간 영업한다,0
2106,.415 총선제21대 국회의원 선거이 끝난 바로 다음 날 한 보수 성향 유튜브 채널에 사전투표 조작 의혹을 제기하는 영상이 올라왔습니다. 영상에 등장하는 김 모 씨는 사전투표 참관인이 투표일에 촬영한 봉인지 사진과 개표 현장에서 찾은 봉인지를 비교하며 석촌동은 참관인 이름이 다르고 방이1동은 참관인 필체가 다르다며 사전투표함이 조작됐다는 의혹을 제기했습니다. 그러면서 봉인지 서명이 자신의 필체가 아니라고 주장하는 참관인을 출연 시켜 의혹에 힘을 실었습니다. 이 영상은 하루 만에 조회 수 수만 회를 기록했고 SNS와 인터넷 커뮤니티를 통해 빠르게 퍼져나갔습니다. 사전투표함 봉인지 조작이 있었는지 확인했습니다..,0
2107,공수처의 통신자료 수집은 불법 사찰이다,0
2108,작전주인지 모르고 투자 고의가 없어 무죄다,1
2109,지난 4월 22일 보수 유튜브 채널 가로세로연구소가 투표조작 의혹을 제기했습니다. 지역구 10여 곳 관내 사전투표에서 투표에 참여한 사람보다 투표수가 한 장 더 많다며 이것이 곧 시스템을 이용한 사전투표 조작의 증거라고 주장합니다. 구체적인 조작 방법까지 언급했습니다. 왜 이런 일이 발생했고 조작으로 볼 수 있는지 따져봤습니다..,0
2110,GDP 대비 추가 재정 지출 코로나19 국면에서 한국은 OECD 국가의 3분의 1수준 밖에 안 썼다,0
2111,IMF가 적정국가채무비율 85 권고했다,0
2112,국민연금 2055년 고갈되고 2088년까지 누적적자가 1경 7천조다,0
2113,인공지능AI 특허로 중국이 1등이고 블록체인 특허도 중국이 제일 많이 가지고 있다,0
2114,박 전 대통령을 구속한 사람은 당시 서울중앙지검장이던윤 후보이지 문문재인 대통령이 아니다,0
2115,1 선관위가 총선 때 임차서버를 사용했다..2 5월 1일에 서버를 포맷한 뒤 파기한다..3 이건 조작 선거의 증거를 인멸하는 것이다..,0
2116,백악관 청원하면 국제선관위가 한국 조사한다.트위터 캡쳐.,0
2117,한국의 코로나19 방역 통제는 세계에서 가장 약한 수준이다,0
2118,탈모약 보험 적용 700800억 원이면 된다,0
2119,지난 4월 28일 미국 미시간 대학교 정치학과 월터 미베인 교수는 2020 한국 국회의원 선거에서의 사기부정 선거 Frauds in the Korea 2020 Parliamentary Election라는 보고서를 내놓았다. 일부 보수 유튜버들은 이 보고서를 토대로 부정 선거 분석의 권위자인 미베인 교수가 한국의 총선 조작을 입증했다고 주장했다. 미베인 교수가 한국 총선이 조작됐다고 했는지 확인했다.      .,0
2120,백신 접종률 90 넘은 상황에선 방역패스 실효성 없다,0
2121,대한민국 대통령은 취임식만 있고 퇴임식은 없다,0
2122,가로세로연구소의 주장 어린이날 청와대 마인크래프트 영상의 주인공이 북한 소년단이다.,0
2123,여가부 여성시민단체 무차별 사업지원 많이 한다,0
2124,GTX 도심 통과 부분은 지하 40m 이하로 들어가기 때문에 토지수용비가 들지 않는다,1
2125,우리나라는 다른 나라보다도 주택가격 인상 폭이 워낙 높다,1
2126,문 정부 4년간 20만 호 공급 공급량 역대 정부 최고다,0
2127,주52시간제가 광주 아파트 참사의 근본적인 원인이다,1
2128,모기가 코로나19 바이러스를 전파하는 매개체가 될 수 있다..,0
2129,.디지털 성범죄를 막기 위한 다양한 n번방 방지법들이 잇따라 국회 문턱을 넘고 있습니다. 그중 정보통신사업자에게 불법 촬영물 유통방지 책임을 부과한 전기통신사업법 개정안을 두고 개안 간의 사적인 대화까지 검열하는 법이라는 의혹이 제기됐습니다. 전국민 검열 입법을 막아야 한다는 목소리가 커뮤니티에 퍼졌습니다. 어디까지가 사실인지 따져봤습니다..,0
2130,우퍼스피커 설치 등 사소한 층간소음 보복 행위는 처벌 받지 않는다,0
2131,미국문서에 518 당시 인민재판처형 기록 있다.,0
2132,독감 사망자 수가 코로나19 사망자 수보다 많다,1
2133,뉴스1의 거리 두기 실종된 미추홀구 선별진료소사진 기사가 조작기사 가짜뉴스라는 온라인커뮤니티와 기사 댓글의 주장.,0
2134,최근 공개된 5.18 관련 기밀 해제 문서에 나온 진실을 정부와 언론이 숨긴다.,0
2135,이번에 공개된 미국 기밀문서에 518은 김대중 추종자와 간첩들이 일으킨 폭동이라고 규정돼있다..,0
2136,2021년 4분기 전기요금 인상 탈원전 정책과 관계 없다,0
2137,재생에너지 전환 따른 전기요금 인상 제한적이다,0
2138,전자서명법 개정으로 기존 공인인증서 쓸 수 없다.,0
2139,하루종일 마스크 쓰고 있으면 이산화탄소에 중독될 수 있다..,0
2140,주한미군은 입국 후 격리를 안 한다는 내용의 소셜미디어와 온라인커뮤니티 게시물.,0
2141,미국의 진단검사 능력은 타의 추종을 불허할 수준인지 여부.,0
2142,무증상자가 타인에게 바이러스를 전파하는 것은 사실상 일어나기 어려운 일이다,0
2143,이용수 할머니의 기자회견 내용이 일본 극우의 주장과 똑같다.,0
2144,전 세계에서 완전봉쇄 없이 이 정도 방역 성과를 내는 나라는 우리나라밖에 없다,0
2145,현재 대한민국 국회의원 평균 연령이 55.5세이다,1
2146,외국인은 담보대출비율 100 대한민국 국민은 40,0
2147,아파트명에서 시공사 브랜드 이름을 빼려면 시공사 동의가 필요하다,0
2148,양순임 태평양전쟁희생자유족회 회장이 유족회원을 대상으로 15억 원의 사기를 쳤다..,0
2149,임대주택 구분 짓기 금지할 수 있는 법 없다,0
2150,이재명 욕설 파일을 일부 발췌해 지상파에서 방송하는 것은 선거법 위반이다,1
2151,19대 대통령 선거에서 문재인 대통령 지지율은 40를 못 넘었다,1
2152,매장 주방서 흡연한 직원 법적 처벌 가능하다,0
2153,우리나라 산업용 전기요금이 다른 나라보다 비싸다,0
2154,정의기억연대정의연 논란의 시작이 된 이용수 할머니가 미래통합당 곽상도 의원의 지원을 받고 있고 25일 기자회견을 기획한 것도 곽 의원이라는 주장..,0
2155,부스터샷 오미크론에 무용하다,0
2156,홍준표 의원 국회 최고참이 되었습니다. 국회 학번이 96학번이고 15대 국회의원 출신은 이제 저 밖에 남지 않았습니다.는 페이스북 게시글..,0
2157,경찰관 직무집행법 개정으로 집회시위 현장에서 경찰관이 물리력 행사해도 책임 면제된다,0
2158,대한민국은 전 세계가 인정하는 선진국이다,0
2159,방송사 주관 토론회에 이재명 윤석열 안철수 심상정 네 후보만 초청하는 것은 합법이다,0
2160,이재명의 태양광 그늘막 공약은 중국 업체들을 위한 것이다,0
2161,윤석열 캠프 LTV 공약 8090로 완화했다,0
2162,우리나라의 최대 무역 흑자국은 중국이다,1
2163,중대재해처벌법 처벌수위 해외에서 보기 어려울 만큼 높다,0
2164,서울 재건축세금 압력으로 신규물량 공급 안 됐다,0
2165,6334 학제 외국에서는 안 쓴다,0
2166,실제로는 2019년 기준 미군의 중산층이 60가 넘는다,1
2167,박주민 의원이 발의한 주택임대차보호법 개정안은 세입자가 원하면 전월세 무한연장이 가능한 법이다라는 언론 보도.,0
2168,대선후보 지지율 여론조사에서 허경영 제외하면 불공정한 조사다,0
2169,프로듀스 투표 조작이 부정 선거의 증거다..,0
2170,연락사무소 폭발 사건 국제법에 따라 손해배상 청구가능하다 는 말을 검증해봤다..,0
2171,환경부가 18일 식품유통업계를 만나 재포장금지 규정 세부지침 가이드라인을 제시하면서 불거졌다. 환경부는 지난 1월 규칙을 개정해 대규모 점포 또는 면적이 33인 매장은 이미 포장된 재품을 다시 포장하여 제조수입판매하지 못하게 했다. 생활폐기물 중 35에 달하는 포장폐기물을 줄이기 위한 조치로 가이드라인은 이를 반영한 세부 내용이다. 이에 대해 일부 언론이 11 21 등 묶음 할인판매가 금지되는 것이라 보도하면서 판매자가 주요 판촉수단을 잃고 소비자의 편의도 줄어드는 것 아니냐는 우려가 나왔다..검증 내용.환경부는 묶음 할인판매가 금지되는 건 사실이 아니다라는 설명이다. 이미 포장되어 나온 상품을 재포장해 판매하는 경우만 금지된다는 것이다. 예를 들어 우유 11 할인의 경우 우유 2팩을 별도 비닐팩에 담아 판매하면 안되지만 구매자가 장바구니에 직접 두 개를 골라 담는 건 가능하다. 우유를 테잎용 띠지로 묶어 파는 것도 허용된다..,0
2172,대장동 개발사업 하면서 도로 터널 공원 만든 건 이익 환수 아니다,0
2173,조해주 선관위 상임위원의 사표 반려는 중립성 훼손 소지가 있다,0
2174,문재인 정부에서 경항모 사업에 예산을 몰아줘 FX2 사업이 중단됐다,0
2175,오미크론만의 특정 증상이 있다,0
2176,최근 한국은행이 5만 원권 지폐 발행을 중단했다는 내용의 한 지역농협 지점 내 안내문이 인터넷에서 관심을 끌었다.한국은행에서 5만 원권 발행이 잠정적으로 중단됨에 따라 ATM 출금 시 5만 원권이 출금되지 않을 수 있음을 알려드립니다. 불편을 드려 죄송합니다라는 내용이었다. 한 시민이 19일 조금 전 농협 갔다가 발견했다며 해당 안내문 사진을 인터넷에 올리면서 한은의 5만 원권 지폐 발행 중단설이 일파만파 퍼져 나갔다..,0
2177,브룩스 전 사령관이 사드 추가 배치 필요 없다고 한 적 없다,0
2178,얼마 전 통계에 의하면 우리나라 주식 부자 중 80가 물려 받았다고 한다,0
2179,수도권 방어 위해 사드 추가 배치 필요하다,0
2180,공수처장은 탄핵대상이 아닙니다라는 주호영 미래통합당 원내대표의 페이스북 게시글.,0
2181,북한서 수도권 겨냥 시 고각 발사 한다,0
2182,윤석열 검찰총장 특수활동비 검증했지만 문제 없었다,0
2183,노동운동 역사 오래된 나라는 노동이사제 안 한다,0
2184,코로나 감염됐더니 모유 색이 녹색으로 바뀌었다,0
2185,인천국제공항 정규직 신입은 올해 1명만 뽑는다..이 논란의 발단은 조선일보 기사다. 단독 4년간 4800명 정규직 전환 인천공항 올 신규채용 1명.기사에는 최근 4년간 주요 10대 공공기관의 인건비 부담이 크게 늘었고 그로 인해 정규직 신규 채용이 줄어들고 있다는 내용이 담겼다. 미래통합당 추경호 의원이 공공기관 경영정보시스템인 알리오를 통해 분석한 결과 등을 근거로 삼았다. 여러 기관의 사례가 언급됐는데 최근 상황에 맞물려 인국공의 사례에 관심이 쏠렸다. 특히 취업에 민감하게 반응할 수밖에 없는 측에서는 올 신규채용 1명이라는 문구에 시선이 갈 수밖에 없었을 것이다..뒤이어 나온 다른 언론사의 후속보도 제목과 내용도 인국공에 초점이 맞춰졌다..,0
